,156,TFS,O2,992,2.225,2.370,1.763,-0.3940,0.4805,0.0816
,156,TFS,C2,993,2.144,2.627,1.731,-0.1269,-0.4948,0.3995
,156,TFS,F5,994,2.146,2.606,1.601,-0.7746,-0.5470,0.6469
,156,TFS,F6,995,2.014,2.627,1.763,-0.0165,0.0431,-0.3835
,156,TFS,F4,996,2.170,2.752,1.756,-0.1193,-0.1991,0.0730
,157,TFS,F1,997,0.044,1.852,3.035,0.0844,0.4177,0.0345
,157,TFS,C1,998,0.068,1.728,3.093,0.0370,-0.0035,0.3097
,157,TFS,F2,999,0.030,1.735,3.226,-0.6876,-0.1616,0.0896
,157,TFS,F3,1000,0.199,1.694,3.085,-0.2143,0.1609,0.0174
,157,TFS,S1,1001,-0.028,1.606,3.001,0.5084,0.5379,-0.0664
,157,TFS,O3,1002,-0.021,1.633,2.858,-0.2668,-0.3521,0.2216
,157,TFS,O4,1003,0.009,1.469,3.039,-0.0258,0.5579,0.2769
,157,TFS,N1,1004,-0.190,1.613,3.057,0.5639,0.3660,-0.1570
,157,TFS,S2,1005,-0.281,1.728,3.010,0.2051,-0.0629,-0.5699
,157,TFS,O1,1006,-0.224,1.834,2.925,-0.5356,0.5326,-0.1196
,157,TFS,O2,1007,-0.404,1.675,2.956,0.2640,0.4746,0.8268
,157,TFS,C2,1008,-0.336,1.834,3.161,0.5638,0.0520,-0.0535
,157,TFS,F5,1009,-0.430,1.772,3.233,0.7209,-0.0291,0.2965
,157,TFS,F6,1010,-0.232,1.858,3.244,0.0885,-0.4137,-0.5825
,157,TFS,F4,1011,-0.383,1.949,3.108,0.7429,-0.4467,-0.1709
,158,TFS,F1,1012,3.332,0.017,1.813,0.0737,-0.4809,-0.0620
,158,TFS,C1,1013,3.416,0.127,1.798,-0.5213,-0.3248,0.2033
,158,TFS,F2,1014,3.344,0.241,1.780,-0.2563,-0.4054,0.1700
,158,TFS,F3,1015,3.492,0.112,1.684,0.2985,-0.3372,0.3145
,158,TFS,S1,1016,3.505,0.159,1.946,-0.3197,0.0382,0.1228
,158,TFS,O3,1017,3.595,0.269,1.920,0.2116,-0.7348,-0.5732
,158,TFS,O4,1018,3.419,0.157,2.066,0.1806,-0.2381,-0.2219
,158,TFS,N1,1019,3.588,0.016,1.956,-0.2802,0.3504,-0.3705
,158,TFS,S2,1020,3.729,0.013,1.898,-0.2942,0.3101,-0.2204
,158,TFS,O1,1021,3.778,-0.121,1.884,-0.2246,0.5714,-0.3135
,158,TFS,O2,1022,3.757,0.097,1.787,0.0465,0.0572,0.3164
,158,TFS,C2,1023,3.824,0.080,2.044,-0.3703,-0.5108,-0.3017
,158,TFS,F5,1024,3.929,0.152,1.998,0.5189,-0.1992,0.0721
,158,TFS,F6,1025,3.764,0.166,2.129,0.3149,0.7589,0.1426
,158,TFS,F4,1026,3.875,-0.020,2.119,0.5261,-0.0189,0.0308
,159,TFS,F1,1027,3.257,1.975,0.772,-0.1602,-0.3627,0.4116
,159,TFS,C1,1028,3.255,2.096,0.728,0.1757,0.0652,-0.1435
,159,TFS,F2,1029,3.160,2.105,0.623,0.1017,0.6478,-0.1898
,159,TFS,F3,1030,3.387,2.118,0.696,0.9489,-0.2229,0.2847
,159,TFS,S1,1031,3.201,2.202,0.860,-0.0901,-0.4215,0.0259
,159,TFS,O3,1032,3.267,2.334,0.850,0.2758,0.6912,0.1822
,159,TFS,O4,1033,3.055,2.182,0.894,-0.3082,-0.0620,-0.0512
,159,TFS,N1,1034,3.278,2.137,0.991,-0.0678,0.3669,-0.4612
,159,TFS,S2,1035,3.267,2.199,1.136,0.0016,0.0067,-0.1197
,159,TFS,O1,1036,3.395,2.234,1.191,-0.0266,0.4850,0.1540
,159,TFS,O2,1037,3.160,2.296,1.163,0.2599,0.1361,-0.0410
,159,TFS,C2,1038,3.188,2.059,1.240,-0.3526,-0.1087,0.0669
,159,TFS,F5,1039,3.237,1.938,1.204,0.0626,0.1438,0.7644
,159,TFS,F6,1040,3.216,2.057,1.377,0.3805,-0.0320,0.3431
,159,TFS,F4,1041,3.053,2.043,1.224,-0.3719,-0.0481,-0.1648
,160,TFS,F1,1042,1.469,1.592,1.355,-0.3313,-0.1981,-0.0119
,160,TFS,C1,1043,1.588,1.589,1.417,0.4304,-0.5034,-0.4673
,160,TFS,F2,1044,1.568,1.535,1.540,0.4080,-1.0276,0.3793
,160,TFS,F3,1045,1.635,1.714,1.436,-0.6519,0.7437,0.0702
,160,TFS,S1,1046,1.697,1.491,1.320,0.0280,0.2109,-0.2393
,160,TFS,O3,1047,1.633,1.363,1.295,0.0525,-0.0252,0.2416
,160,TFS,O4,1048,1.749,1.575,1.206,0.0665,-0.2353,0.3992
,160,TFS,N1,1049,1.823,1.469,1.432,0.1973,0.4504,-0.1478
,160,TFS,S2,1050,1.833,1.336,1.512,0.2411,0.4093,0.2075
,160,TFS,O1,1051,1.925,1.357,1.618,-0.4098,0.3835,0.2181
,160,TFS,O2,1052,1.709,1.269,1.557,-0.0319,0.0211,-0.3994
,160,TFS,C2,1053,1.917,1.225,1.394,0.5971,0.2935,0.3435
,160,TFS,F5,1054,2.035,1.274,1.349,-0.0936,-0.1043,0.2507
,160,TFS,F6,1055,1.934,1.105,1.446,0.2639,-0.2736,0.1654
,160,TFS,F4,1056,1.849,1.213,1.283,0.2649,-0.0665,-0.7093
,161,TFS,F1,1057,2.462,1.113,1.392,0.3817,0.0642,0.6409
,161,TFS,C1,1058,2.361,1.057,1.464,-0.1291,-0.3751,0.5281
,161,TFS,F2,1059,2.390,0.942,1.518,0.0803,0.2226,0.1495
,161,TFS,F3,1060,2.262,1.031,1.381,0.1881,0.2118,-0.1997
,161,TFS,S1,1061,2.314,1.170,1.603,-0.0118,0.1517,0.2976
,161,TFS,O3,1062,2.321,1.305,1.546,0.6089,0.0477,0.0762
,161,TFS,O4,1063,2.191,1.130,1.675,-0.2761,0.6149,-0.2908
,161,TFS,N1,1064,2.427,1.164,1.722,0.2655,-0.0764,0.5531
,161,TFS,S2,1065,2.548,1.252,1.709,-0.1889,0.1620,0.3828
,161,TFS,O1,1066,2.658,1.199,1.795,-0.3581,0.0706,0.2968
,161,TFS,O2,1067,2.584,1.286,1.571,0.1534,-0.5031,0.0565
,161,TFS,C2,1068,2.515,1.412,1.787,0.1818,-0.5487,-0.0608
,161,TFS,F5,1069,2.621,1.495,1.796,-0.4340,0.4828,-0.0391
,161,TFS,F6,1070,2.416,1.474,1.725,-0.2590,0.1221,-0.4059
,161,TFS,F4,1071,2.470,1.380,1.914,0.8489,0.5404,-0.0380
,162,TFS,F1,1072,0.902,2.737,1.801,-0.0400,0.2563,-0.3836
,162,TFS,C1,1073,0.994,2.764,1.892,-0.5663,-0.6912,0.1800
,162,TFS,F2,1074,1.081,2.856,1.838,0.1877,-0.6887,-0.0229
,162,TFS,F3,1075,1.075,2.658,1.931,-0.3097,-0.0312,-0.0667
,162,TFS,S1,1076,0.922,2.843,2.041,0.2008,0.2298,0.1086
,162,TFS,O3,1077,1.030,2.913,2.117,0.3134,-0.4845,0.0773
,162,TFS,O4,1078,0.798,2.917,2.006,-0.0896,0.4909,-0.9295
,162,TFS,N1,1079,0.864,2.711,2.126,0.0590,0.0229,0.5873
,162,TFS,S2,1080,0.900,2.682,2.274,0.0578,-0.9089,0.2328
,162,TFS,O1,1081,0.929,2.800,2.353,0.2811,0.3857,-0.3259
,162,TFS,O2,1082,0.803,2.595,2.328,0.5645,-0.2938,0.4849
,162,TFS,C2,1083,1.053,2.579,2.267,0.8366,0.2053,-0.6647
,162,TFS,F5,1084,1.088,2.535,2.390,-0.4161,0.3548,-0.5876
,162,TFS,F6,1085,1.035,2.466,2.197,0.6216,-0.4415,-0.3070
,162,TFS,F4,1086,1.147,2.643,2.199,-0.1471,0.0147,0.2513
,163,TFS,F1,1087,0.635,1.018,1.946,-0.2297,-0.1205,-0.0206
,163,TFS,C1,1088,0.709,0.969,2.051,-0.1724,0.2702,0.1335
,163,TFS,F2,1089,0.840,0.954,2.023,0.1246,-0.2919,-0.5226
,163,TFS,F3,1090,0.655,0.849,2.083,-0.1080,0.1133,-0.3652
,163,TFS,S1,1091,0.704,1.080,2.203,0.2317,-0.0677,-0.4112
,163,TFS,O3,1092,0.567,1.081,2.257,-0.6162,-0.1891,0.1996
,163,TFS,O4,1093,0.814,1.031,2.295,0.3887,0.0976,-0.0183
,163,TFS,N1,1094,0.722,1.232,2.144,0.3962,-0.2439,-0.2788
,163,TFS,S2,1095,0.793,1.327,2.242,-0.0231,-0.1906,-0.2351
,163,TFS,O1,1096,0.744,1.466,2.225,0.2591,-0.1853,-0.1035
,163,TFS,O2,1097,0.810,1.292,2.381,0.3780,-0.4807,0.5970
,163,TFS,C2,1098,0.958,1.327,2.151,1.1880,-0.0935,0.3263
,163,TFS,F5,1099,1.005,1.199,2.150,-0.3957,-0.0634,-0.2093
,163,TFS,F6,1100,0.943,1.374,2.028,-0.0889,-0.1352,-0.2176
,163,TFS,F4,1101,1.051,1.403,2.208,0.1231,-0.0848,-0.0902
,164,TFS,F1,1102,2.509,2.946,2.538,-0.2891,0.2359,-0.1859
,164,TFS,C1,1103,2.467,2.852,2.626,-0.0766,0.1955,0.3196
,164,TFS,F2,1104,2.560,2.752,2.615,0.0333,0.5544,0.5502
,164,TFS,F3,1105,2.348,2.810,2.589,-0.1066,-0.4097,0.1226
,164,TFS,S1,1106,2.464,2.911,2.801,-0.2946,0.1813,0.2921
,164,TFS,O3,1107,2.605,2.922,2.839,-0.0713,-0.2687,-0.6167
,164,TFS,O4,1108,2.374,3.027,2.812,-0.0692,-0.1874,0.6495
,164,TFS,N1,1109,2.397,2.795,2.898,0.3884,0.0490,-0.5752
,164,TFS,S2,1110,2.349,2.842,3.039,0.3001,0.1579,-0.0260
,164,TFS,O1,1111,2.383,2.745,3.141,0.3684,-0.2054,0.3461
,164,TFS,O2,1112,2.382,2.976,3.079,-0.7514,-0.1461,0.3091
,164,TFS,C2,1113,2.164,2.834,3.029,-0.3924,-0.1542,0.0183
,164,TFS,F5,1114,2.122,2.869,2.904,-0.3946,-0.1290,-0.2001
,164,TFS,F6,1115,2.124,2.709,3.051,0.0281,0.8717,-0.1528
,164,TFS,F4,1116,2.114,2.916,3.126,0.1501,1.0650,0.3426
,165,TFS,F1,1117,1.285,0.630,2.877,0.5232,-0.0916,0.2881
,165,TFS,C1,1118,1.237,0.550,2.986,0.1803,-0.4852,-0.9661
,165,TFS,F2,1119,1.109,0.513,2.965,-0.1817,-0.3784,0.0559
,165,TFS,F3,1120,1.241,0.626,3.092,0.4224,0.3135,-0.5099
,165,TFS,S1,1121,1.335,0.404,3.024,-0.0219,-0.1002,-0.0284
,165,TFS,O3,1122,1.307,0.315,2.912,0.1189,0.7353,0.4833
,165,TFS,O4,1123,1.475,0.447,3.043,0.2699,0.4128,-0.4780
,165,TFS,N1,1124,1.268,0.341,3.161,-1.0157,-0.0566,-0.3517
,165,TFS,S2,1125,1.335,0.207,3.208,-0.1709,-0.0403,0.0839
,165,TFS,O1,1126,1.448,0.155,3.134,-0.4898,0.3051,-0.6918
,165,TFS,O2,1127,1.360,0.212,3.354,-0.6811,-0.4133,-0.2964
,165,TFS,C2,1128,1.196,0.093,3.186,-0.9654,-0.7891,0.4680
,165,TFS,F5,1129,1.219,-0.024,3.239,-0.4096,-0.2672,-0.3723
,165,TFS,F6,1130,1.092,0.135,3.249,-0.2111,0.0303,0.1372
,165,TFS,F4,1131,1.165,0.070,3.059,0.1036,0.3024,0.4915
,166,TFS,F1,1132,1.251,0.282,0.841,-0.1775,-0.5191,-0.1227
,166,TFS,C1,1133,1.266,0.220,0.727,-0.2245,-0.0710,-0.1113
,166,TFS,F2,1134,1.377,0.146,0.743,-0.5265,-0.1368,0.1285
,166,TFS,F3,1135,1.284,0.314,0.634,0.2292,0.1342,-0.6055
,166,TFS,S1,1136,1.113,0.131,0.681,-0.1268,0.1933,0.2622
,166,TFS,O3,1137,1.142,-0.014,0.661,0.2381,-0.3631,0.9079
,166,TFS,O4,1138,1.000,0.155,0.780,-0.2769,0.5769,0.0542
,166,TFS,N1,1139,1.067,0.195,0.535,0.3930,0.6025,0.6684
,166,TFS,S2,1140,0.945,0.132,0.459,0.1598,0.0152,-0.0090
,166,TFS,O1,1141,0.884,0.008,0.505,-0.8357,0.0666,-0.4911
,166,TFS,O2,1142,0.846,0.235,0.437,0.5819,0.6534,-0.9135
,166,TFS,C2,1143,0.991,0.126,0.285,-0.0011,1.3290,0.0772
,166,TFS,F5,1144,0.897,0.071,0.208,-0.0089,-0.2557,0.5641
,166,TFS,F6,1145,1.024,0.240,0.230,0.3623,0.8133,0.4947
,166,TFS,F4,1146,1.102,0.043,0.276,0.3517,0.6657,-0.3485
,167,OTF,F1,1147,2.001,3.579,0.179,0.6420,0.2943,-0.0837
,167,OTF,C1,1148,2.041,3.470,0.237,0.6116,0.3716,-1.0519
,167,OTF,F2,1149,2.024,3.490,0.369,-0.3181,-0.5060,-1.0621
,167,OTF,F3,1150,1.964,3.373,0.202,-0.1099,0.5390,0.1030
,167,OTF,S1,1151,2.215,3.436,0.191,-0.0466,-0.1267,-0.3522
,167,OTF,O2,1152,2.240,3.295,0.241,0.4281,-0.3123,0.0284
,167,OTF,O3,1153,2.293,3.534,0.260,-0.3733,-0.6196,0.2962
,167,OTF,O1,1154,2.219,3.451,0.051,-0.4376,0.7663,0.6329
,168,OTF,F1,1155,0.743,1.370,1.078,0.3685,0.1575,0.1991
,168,OTF,C1,1156,0.615,1.395,1.123,0.1885,-0.1672,-0.1106
,168,OTF,F2,1157,0.557,1.451,1.021,-0.2420,-0.4259,-0.3156
,168,OTF,F3,1158,0.567,1.264,1.144,-0.3848,-0.3697,0.6032
,168,OTF,S1,1159,0.617,1.487,1.282,-0.3452,0.4096,-0.3620
,168,OTF,O2,1160,0.485,1.521,1.324,0.0241,0.2038,0.3095
,168,OTF,O3,1161,0.680,1.612,1.254,0.3681,-0.3101,-0.1887
,168,OTF,O1,1162,0.674,1.392,1.373,-0.9614,-0.3364,0.2349
,169,OTF,F1,1163,2.795,3.470,1.029,-0.4834,-0.0679,0.1641
,169,OTF,C1,1164,2.692,3.389,0.984,-0.6130,0.2880,0.9219
,169,OTF,F2,1165,2.657,3.434,0.857,-0.3236,-0.3873,-0.2083
,169,OTF,F3,1166,2.747,3.265,0.960,-0.4396,-0.3332,-0.3183
,169,OTF,S1,1167,2.542,3.373,1.085,0.1730,0.0818,-0.4477
,169,OTF,O2,1168,2.500,3.510,1.106,0.1095,-0.3951,0.1437
,169,OTF,O3,1169,2.585,3.306,1.209,0.4230,0.2125,0.1680
,169,OTF,O1,1170,2.439,3.284,1.020,0.4692,0.0836,-0.0876
,170,OTF,F1,1171,0.063,3.402,1.180,-0.2700,0.4684,0.2742
,170,OTF,C1,1172,-0.021,3.388,1.283,0.4930,0.0908,0.0991
,170,OTF,F2,1173,-0.144,3.406,1.237,0.2418,0.4149,0.0599
,170,OTF,F3,1174,-0.018,3.263,1.322,0.0075,0.3257,0.0011
,170,OTF,S1,1175,0.021,3.502,1.426,0.2834,0.2365,0.2495
,170,OTF,O2,1176,-0.092,3.491,1.517,0.4313,0.0813,0.7769
,170,OTF,O3,1177,0.031,3.633,1.369,0.1816,-0.5325,-0.0573
,170,OTF,O1,1178,0.151,3.455,1.472,0.0388,-0.3680,0.4212
,171,OTF,F1,1179,1.781,0.274,0.310,-0.3666,0.4988,-0.2453
,171,OTF,C1,1180,1.669,0.203,0.282,0.2762,-0.2606,-0.3988
,171,OTF,F2,1181,1.640,0.242,0.163,-0.1132,0.0187,-0.2683
,171,OTF,F3,1182,1.700,0.071,0.278,0.0003,0.2544,-0.2184
,171,OTF,S1,1183,1.535,0.248,0.393,-0.3046,-0.5321,-0.0625
,171,OTF,O2,1184,1.421,0.171,0.352,-0.5064,0.3110,0.2603
,171,OTF,O3,1185,1.518,0.392,0.356,-0.2605,-0.1953,0.7230
,171,OTF,O1,1186,1.562,0.235,0.534,-0.2943,-0.4282,-0.1511
,172,OTF,F1,1187,2.921,3.024,2.745,0.2896,0.3365,-0.2254
,172,OTF,C1,1188,2.951,3.145,2.714,-0.1620,-0.1669,1.1513
,172,OTF,F2,1189,2.853,3.187,2.624,-0.4551,-0.1732,0.4971
,172,OTF,F3,1190,2.941,3.212,2.826,-0.3509,-0.4283,0.1342
,172,OTF,S1,1191,3.118,3.157,2.652,0.0341,0.7635,0.5230
,172,OTF,O2,1192,3.212,3.105,2.757,-0.1608,0.0893,-0.1309
,172,OTF,O3,1193,3.142,3.297,2.617,-0.0826,0.4483,0.3381
,172,OTF,O1,1194,3.129,3.067,2.539,0.0996,0.0100,0.2225
,173,OTF,F1,1195,3.513,2.961,0.341,-0.3038,-0.4690,-0.2508
,173,OTF,C1,1196,3.572,2.991,0.226,-0.7824,0.0291,0.2596
,173,OTF,F2,1197,3.683,3.067,0.264,0.7873,-0.1451,0.3680
,173,OTF,F3,1198,3.618,2.880,0.169,0.2719,-0.6884,-0.1656
,173,OTF,S1,1199,3.463,3.097,0.121,0.1388,0.4442,0.7558
,173,OTF,O2,1200,3.432,3.217,0.196,-0.4339,-0.3683,0.1775
,173,OTF,O3,1201,3.354,3.018,0.063,-0.4598,0.2918,-0.2648
,173,OTF,O1,1202,3.547,3.125,0.007,0.1425,-0.1358,0.0165
,174,OTF,F1,1203,3.320,0.755,2.917,-0.3219,-0.2144,0.0276
,174,OTF,C1,1204,3.379,0.708,3.027,-0.3281,-0.3713,0.5611
,174,OTF,F2,1205,3.509,0.669,2.997,-0.3177,-0.1143,0.2697
,174,OTF,F3,1206,3.381,0.805,3.116,-0.1559,-0.1970,-0.4839
,174,OTF,S1,1207,3.289,0.557,3.083,-0.0486,-0.3551,-0.0245
,174,OTF,O2,1208,3.284,0.465,2.972,-0.0108,0.7380,-0.2107
,174,OTF,O3,1209,3.154,0.603,3.109,-0.4018,-0.3028,0.5284
,174,OTF,O1,1210,3.368,0.521,3.197,0.1717,-0.9794,0.4569
,175,OTF,F1,1211,2.059,1.325,2.630,0.2734,-0.2574,0.2847
,175,OTF,C1,1212,1.992,1.326,2.746,-0.9525,-0.3072,-0.2507
,175,OTF,F2,1213,1.868,1.374,2.720,-0.0177,0.3882,-0.1462
,175,OTF,F3,1214,1.985,1.198,2.789,0.5552,0.6717,0.3697
,175,OTF,S1,1215,2.080,1.439,2.860,-0.2294,-0.2459,-0.1621
,175,OTF,O2,1216,2.224,1.392,2.885,0.9284,-0.2915,0.3829
,175,OTF,O3,1217,2.002,1.439,2.982,0.3782,0.4514,0.0829
,175,OTF,O1,1218,2.082,1.558,2.786,-0.6840,-0.2702,-0.2920
,176,OTF,F1,1219,1.758,1.482,3.492,-0.2826,-0.0442,0.2996
,176,OTF,C1,1220,1.703,1.591,3.550,-0.7262,-0.9377,-0.2865
,176,OTF,F2,1221,1.667,1.672,3.442,-0.3630,0.2683,-0.4265
,176,OTF,F3,1222,1.590,1.563,3.626,0.8751,-0.3967,-0.1765
,176,OTF,S1,1223,1.822,1.677,3.665,0.1913,-0.1706,-0.0564
,176,OTF,O2,1224,1.887,1.578,3.750,-0.6604,-0.5822,0.0552
,176,OTF,O3,1225,1.747,1.777,3.742,0.1179,0.2196,-0.7932
,176,OTF,O1,1226,1.923,1.735,3.575,-0.0427,-0.0946,-0.6208
,177,OTF,F1,1227,2.720,0.946,2.501,0.2749,0.1631,0.2047
,177,OTF,C1,1228,2.747,0.886,2.624,-0.1276,0.2400,0.1113
,177,OTF,F2,1229,2.678,0.771,2.634,-0.0391,0.1710,0.0427
,177,OTF,F3,1230,2.874,0.864,2.620,0.5217,-0.6799,0.3657
,177,OTF,S1,1231,2.693,0.992,2.765,0.2111,0.0918,-0.3291
,177,OTF,O2,1232,2.773,1.110,2.741,0.3554,-0.3934,0.2173
,177,OTF,O3,1233,2.712,0.925,2.893,0.7137,-0.0816,-0.2737
,177,OTF,O1,1234,2.555,1.009,2.736,0.2414,-0.1624,-0.1722
,178,OTF,F1,1235,2.292,1.290,0.141,0.0806,-0.0430,0.6951
,178,OTF,C1,1236,2.261,1.409,0.082,-0.3309,-0.6706,-0.2442
,178,OTF,F2,1237,2.172,1.475,0.168,-0.6097,0.4589,-0.8452
,178,OTF,F3,1238,2.374,1.482,0.072,-0.2534,-0.4909,0.0582
,178,OTF,S1,1239,2.172,1.388,-0.085,0.2071,0.4250,-0.3482
,178,OTF,O2,1240,2.258,1.313,-0.175,0.3122,0.1048,-0.5761
,178,OTF,O3,1241,2.140,1.518,-0.140,-0.0875,-0.1720,-0.4799
,178,OTF,O1,1242,2.059,1.296,-0.052,0.0063,-1.0896,0.3637
,179,OTF,F1,1243,1.949,0.812,3.132,-0.1071,0.0090,0.2371
,179,OTF,C1,1244,1.936,0.761,3.254,-0.1289,-0.2550,0.0875
,179,OTF,F2,1245,1.881,0.639,3.246,0.0274,-0.2158,-0.4149
,179,OTF,F3,1246,2.060,0.751,3.314,-0.0897,-0.1309,-0.1599
,179,OTF,S1,1247,1.844,0.879,3.359,0.0699,0.0207,-0.2315
,179,OTF,O2,1248,1.922,0.999,3.358,-0.1676,-0.0335,0.0751
,179,OTF,O3,1249,1.843,0.800,3.484,0.2169,-0.0979,0.1647
,179,OTF,O1,1250,1.709,0.897,3.306,-0.4778,0.1592,0.0059
,180,OTF,F1,1251,2.760,0.457,2.640,0.4942,-0.1107,-0.2621
,180,OTF,C1,1252,2.620,0.434,2.652,-0.5414,0.5346,-0.3603
,180,OTF,F2,1253,2.562,0.507,2.550,0.2392,-0.0603,0.1772
,180,OTF,F3,1254,2.610,0.302,2.622,0.1287,-0.0577,0.1820
,180,OTF,S1,1255,2.546,0.460,2.819,-0.0934,-0.4325,0.2902
,180,OTF,O2,1256,2.506,0.331,2.881,0.6262,-0.1863,-0.0537
,180,OTF,O3,1257,2.438,0.558,2.801,-0.1382,0.4599,0.0207
,180,OTF,O1,1258,2.651,0.522,2.893,-0.1265,0.0827,0.8112
,181,OTF,F1,1259,2.806,0.203,3.527,-0.2255,0.5271,-1.0777
,181,OTF,C1,1260,2.919,0.181,3.593,0.1492,0.5695,-0.2383
,181,OTF,F2,1261,3.001,0.243,3.506,-0.6661,-0.5077,0.1168
,181,OTF,F3,1262,2.919,0.245,3.708,-0.2315,0.1435,-0.6185
,181,OTF,S1,1263,2.961,-0.002,3.607,-0.2721,-0.0380,-0.6024
,181,OTF,O2,1264,2.986,-0.031,3.471,0.0090,0.2917,0.9668
,181,OTF,O3,1265,2.844,-0.075,3.665,-0.3369,-0.1173,-0.1426
,181,OTF,O1,1266,3.084,-0.001,3.686,-0.0334,-0.0414,0.5400
,182,OTF,F1,1267,2.965,1.889,2.263,0.3738,0.5302,0.0454
,182,OTF,C1,1268,2.982,2.023,2.251,0.0237,1.0237,0.3429
,182,OTF,F2,1269,2.910,2.065,2.140,-0.2391,-0.0732,0.2659
,182,OTF,F3,1270,2.931,2.072,2.365,-0.0024,-0.1257,0.4812
,182,OTF,S1,1271,3.163,2.067,2.218,0.2292,0.0968,0.0123
,182,OTF,O2,1272,3.230,1.982,2.319,0.2837,0.2002,0.5640
,182,OTF,O3,1273,3.179,2.211,2.240,0.3916,0.5653,0.4201
,182,OTF,O1,1274,3.198,2.030,2.080,0.3889,-0.2063,-0.3899
,183,OTF,F1,1275,3.260,0.148,2.687,-0.1436,-0.1803,-0.2568
,183,OTF,C1,1276,3.248,0.081,2.573,0.3625,-0.5130,0.5036
,183,OTF,F2,1277,3.358,0.123,2.504,-0.4989,0.6584,0.6072
,183,OTF,F3,1278,3.246,-0.047,2.617,0.4304,0.0900,-0.2553
,183,OTF,S1,1279,3.111,0.114,2.451,0.0460,-0.1994,-0.2880
,183,OTF,O2,1280,2.998,0.171,2.526,-0.0242,-0.2891,1.1863
,183,OTF,O3,1281,3.066,-0.018,2.404,-0.2231,0.2148,0.2746
,183,OTF,O1,1282,3.155,0.205,2.340,-0.0151,-0.0913,0.6459
,184,OTF,F1,1283,0.911,0.693,1.681,0.6060,-0.2624,-0.0989
,184,OTF,C1,1284,1.026,0.664,1.752,0.2954,-0.0076,-0.0939
,184,OTF,F2,1285,1.011,0.685,1.886,0.2803,-0.4890,0.2646
,184,OTF,F3,1286,1.025,0.524,1.738,-0.5839,-0.1372,-0.1229
,184,OTF,S1,1287,1.173,0.744,1.672,-0.1061,0.6490,-0.3289
,184,OTF,O2,1288,1.197,0.879,1.725,0.1160,-0.3903,0.2447
,184,OTF,O3,1289,1.137,0.749,1.531,-0.6180,0.2797,-0.0235
,184,OTF,O1,1290,1.277,0.657,1.719,-0.9381,-0.5747,-0.0518
,185,OTF,F1,1291,2.513,1.791,0.556,-0.1955,0.2273,-0.0847
,185,OTF,C1,1292,2.468,1.773,0.430,-0.5253,0.6923,-0.1287
,185,OTF,F2,1293,2.491,1.892,0.361,-0.5931,-0.5740,-0.1467
,185,OTF,F3,1294,2.550,1.681,0.370,0.4799,0.1070,-0.6511
,185,OTF,S1,1295,2.290,1.738,0.443,-0.0424,0.1180,0.2623
,185,OTF,O2,1296,2.237,1.854,0.509,-0.0931,0.8842,0.0056
,185,OTF,O3,1297,2.280,1.618,0.528,-0.0927,0.3178,-0.2457
,185,OTF,O1,1298,2.222,1.730,0.313,0.0462,0.7883,0.2671
,186,OTF,F1,1299,3.529,2.653,1.981,-0.5068,-0.5358,-0.1263
,186,OTF,C1,1300,3.568,2.626,2.106,-0.3521,-0.5664,-0.6278
,186,OTF,F2,1301,3.702,2.618,2.111,0.2426,0.4234,-0.1735
,186,OTF,F3,1302,3.528,2.734,2.183,-0.3166,-0.3428,-0.0232
,186,OTF,S1,1303,3.487,2.469,2.162,-0.5514,0.0593,-0.4910
,186,OTF,O2,1304,3.538,2.353,2.093,-0.2590,0.1045,0.2424
,186,OTF,O3,1305,3.345,2.491,2.147,-0.2495,0.6036,0.1385
,186,OTF,O1,1306,3.531,2.456,2.294,-0.5425,-0.8208,0.2604
,187,OTF,F1,1307,1.359,1.372,2.176,0.2584,0.1459,0.1766
,187,OTF,C1,1308,1.493,1.347,2.161,0.4359,0.6971,0.4995
,187,OTF,F2,1309,1.561,1.459,2.190,0.2878,0.8092,-0.0150
,187,OTF,F3,1310,1.523,1.254,2.247,0.6227,0.0659,0.3826
,187,OTF,S1,1311,1.542,1.317,1.989,0.3226,-0.1139,0.4442
,187,OTF,O2,1312,1.523,1.435,1.913,-0.1227,0.2174,0.1440
,187,OTF,O3,1313,1.451,1.212,1.942,0.4362,-0.7570,0.5610
,187,OTF,O1,1314,1.679,1.269,1.988,0.8405,-0.5251,-0.8490
,188,OTF,F1,1315,1.172,1.547,3.350,0.1714,-0.0797,-0.5438
,188,OTF,C1,1316,1.296,1.576,3.304,0.2531,0.4420,0.9274
,188,OTF,F2,1317,1.383,1.492,3.359,-0.1583,0.5265,-0.1911
,188,OTF,F3,1318,1.290,1.538,3.170,-0.3012,-0.3208,-0.1846
,188,OTF,S1,1319,1.335,1.751,3.320,0.0850,0.0549,-0.0727
,188,OTF,O2,1320,1.427,1.785,3.225,-0.6231,-0.0671,0.0371
,188,OTF,O3,1321,1.370,1.772,3.461,0.2269,0.3356,-0.5388
,188,OTF,O1,1322,1.214,1.829,3.285,0.0273,0.2052,-0.3828
,189,OTF,F1,1323,3.394,1.553,0.512,0.0963,0.4675,-0.3965
,189,OTF,C1,1324,3.470,1.602,0.620,0.4971,0.0883,0.8370
,189,OTF,F2,1325,3.380,1.645,0.715,-0.5957,-0.1899,-0.5917
,189,OTF,F3,1326,3.527,1.498,0.682,-0.1266,-0.3238,-0.5451
,189,OTF,S1,1327,3.594,1.726,0.571,-0.2756,0.0975,0.5661
